subscription_id,idempotency_key,owner_student_id,plan_type,plan_name,classes_per_month,classes_remaining,amount_ils,billing_frequency,status,created_at,updated_at
2427,user_subscription_details::2427,2761,solo,Monthly_55,16,2,0.00,monthly,pending,2024-07-25 12:22:44+05:30,2024-09-02 05:10:18+05:30
2428,user_subscription_details::2428,2762,solo,Monthly,48,3,0.00,monthly,pending,2024-07-25 12:31:08+05:30,2024-08-25 00:00:04+05:30
2429,user_subscription_details::2429,2757,solo,Monthly,16,1,0.00,monthly,pending,2024-07-25 12:57:22+05:30,2024-08-25 00:00:04+05:30
2430,user_subscription_details::2430,1913,solo,Monthly,32,0,0.00,monthly,pending,2024-07-26 00:00:03+05:30,2024-08-26 00:00:03+05:30
2431,user_subscription_details::2431,2459,solo,Monthly,32,5,0.00,monthly,pending,2024-07-26 00:00:03+05:30,2024-08-28 00:00:03+05:30
2432,user_subscription_details::2432,2479,solo,Monthly,32,8,0.00,monthly,pending,2024-07-26 00:00:03+05:30,2024-12-22 19:58:04+05:30
2433,user_subscription_details::2433,1397,solo,Monthly,16,4,0.00,monthly,pending,2024-07-26 00:00:03+05:30,2024-08-26 00:00:03+05:30
2434,user_subscription_details::2434,1413,solo,Monthly_40,32,13,0.00,monthly,cancelled,2024-07-26 00:00:03+05:30,2026-02-28 02:11:56+05:30
2435,user_subscription_details::2435,1172,solo,Monthly,16,4,0.00,monthly,pending,2024-07-26 00:00:03+05:30,2024-08-26 00:00:03+05:30
2436,user_subscription_details::2436,2487,solo,Monthly,48,0,0.00,monthly,pending,2024-07-26 00:00:04+05:30,2024-08-26 00:00:03+05:30
2437,user_subscription_details::2437,2485,solo,Monthly,48,0,0.00,monthly,pending,2024-07-26 00:00:04+05:30,2024-08-26 00:00:03+05:30
2438,user_subscription_details::2438,2489,solo,Monthly,32,0,0.00,monthly,pending,2024-07-26 00:00:04+05:30,2024-08-26 00:00:03+05:30
2439,user_subscription_details::2439,2490,solo,Monthly_55,32,3,0.00,monthly,pending,2024-07-26 00:00:04+05:30,2024-08-26 00:00:03+05:30
2440,user_subscription_details::2440,2491,solo,Monthly,32,8,0.00,monthly,pending,2024-07-26 00:00:04+05:30,2024-08-26 00:00:03+05:30
2441,user_subscription_details::2441,2494,solo,Monthly,32,1,0.00,monthly,pending,2024-07-26 00:00:04+05:30,2024-08-26 00:00:03+05:30
2442,user_subscription_details::2442,2435,solo,Monthly,48,0,0.00,monthly,pending,2024-07-26 00:00:04+05:30,2024-08-26 00:00:03+05:30
2443,user_subscription_details::2443,2496,solo,Monthly,16,1,0.00,monthly,cancelled,2024-07-26 00:00:04+05:30,2025-07-24 11:44:17+05:30
2444,user_subscription_details::2444,1828,solo,Monthly_40,16,1,0.00,monthly,pending,2024-07-26 05:29:44+05:30,2024-07-26 05:31:09+05:30
2445,user_subscription_details::2445,1828,solo,Monthly_40,16,0,0.00,monthly,pending,2024-07-26 05:31:09+05:30,2024-08-26 00:00:03+05:30
2446,user_subscription_details::2446,2765,solo,Monthly_40,16,1,0.00,monthly,pending,2024-07-26 05:38:31+05:30,2024-08-16 09:27:10+05:30
2447,user_subscription_details::2447,2765,solo,Monthly_40,16,0,0.00,monthly,cancelled,2024-07-26 05:41:50+05:30,2024-08-16 09:27:10+05:30
2448,user_subscription_details::2448,2765,solo,Monthly_40,16,3,0.00,monthly,cancelled,2024-07-26 06:04:27+05:30,2024-08-16 09:27:10+05:30
2449,user_subscription_details::2449,2765,solo,Monthly_40,16,2,0.00,monthly,cancelled,2024-07-26 06:12:04+05:30,2024-08-16 09:27:10+05:30
2450,user_subscription_details::2450,2765,solo,Monthly_40,16,4,0.00,monthly,cancelled,2024-07-26 06:23:01+05:30,2024-08-16 09:27:10+05:30
2451,user_subscription_details::2451,2765,solo,Monthly_40,16,1,0.00,monthly,cancelled,2024-07-26 06:43:50+05:30,2024-08-16 09:27:10+05:30
2452,user_subscription_details::2452,2765,solo,Monthly_40,16,3,0.00,monthly,cancelled,2024-07-26 06:55:47+05:30,2024-08-16 09:27:10+05:30
2453,user_subscription_details::2453,2765,solo,Monthly_40,16,5,0.00,monthly,cancelled,2024-07-26 08:39:45+05:30,2024-08-16 09:27:10+05:30
2454,user_subscription_details::2454,2765,solo,Monthly_40,16,4,0.00,monthly,cancelled,2024-07-26 08:42:33+05:30,2024-08-16 09:27:10+05:30
2455,user_subscription_details::2455,2765,solo,Monthly_40,16,4,0.00,monthly,pending,2024-07-26 08:51:49+05:30,2024-08-16 09:27:10+05:30
2456,user_subscription_details::2456,2765,solo,Monthly_40,16,1,0.00,monthly,cancelled,2024-07-26 08:53:12+05:30,2024-08-16 09:27:10+05:30
2457,user_subscription_details::2457,2765,solo,Monthly_40,16,5,0.00,monthly,pending,2024-07-26 09:10:53+05:30,2024-08-16 09:27:10+05:30
2458,user_subscription_details::2458,2765,solo,Monthly_40,16,1,0.00,monthly,pending,2024-07-26 09:14:03+05:30,2024-08-16 09:27:10+05:30
2459,user_subscription_details::2459,2765,solo,Monthly,16,1,0.00,monthly,pending,2024-07-26 09:17:19+05:30,2024-08-16 09:27:10+05:30
2460,user_subscription_details::2460,2765,solo,Monthly,16,5,0.00,monthly,cancelled,2024-07-26 09:20:04+05:30,2024-08-16 09:27:10+05:30
2461,user_subscription_details::2461,2765,solo,Monthly,16,9,0.00,monthly,cancelled,2024-07-26 09:22:07+05:30,2024-08-16 09:27:10+05:30
2462,user_subscription_details::2462,2765,solo,Monthly,16,1,0.00,monthly,pending,2024-07-26 09:22:26+05:30,2024-08-16 09:27:10+05:30
2463,user_subscription_details::2463,2765,solo,Monthly,16,1,0.00,monthly,cancelled,2024-07-26 09:24:04+05:30,2024-08-16 09:27:10+05:30
2464,user_subscription_details::2464,2765,solo,Monthly,16,5,0.00,monthly,pending,2024-07-26 09:25:12+05:30,2024-08-16 09:27:10+05:30
2465,user_subscription_details::2465,2765,solo,Monthly,16,9,0.00,monthly,pending,2024-07-26 09:26:02+05:30,2024-08-16 09:27:10+05:30
2466,user_subscription_details::2466,2765,solo,Monthly,16,2,0.00,monthly,cancelled,2024-07-26 09:34:42+05:30,2024-08-16 09:27:10+05:30
2467,user_subscription_details::2467,2765,solo,Monthly,16,0,0.00,monthly,cancelled,2024-07-26 09:38:35+05:30,2024-08-16 09:27:10+05:30
2468,user_subscription_details::2468,2765,solo,Monthly_40,16,0,0.00,monthly,cancelled,2024-07-26 09:43:45+05:30,2024-08-16 09:27:10+05:30
2469,user_subscription_details::2469,2765,solo,Monthly_40,16,0,0.00,monthly,cancelled,2024-07-26 09:46:08+05:30,2024-08-16 09:27:10+05:30
2470,user_subscription_details::2470,2765,solo,Monthly_40,16,0,0.00,monthly,cancelled,2024-07-26 09:49:28+05:30,2024-08-16 09:27:10+05:30
2471,user_subscription_details::2471,2765,solo,Monthly_40,16,1,0.00,monthly,cancelled,2024-07-26 10:01:45+05:30,2024-08-16 09:27:10+05:30
2472,user_subscription_details::2472,2765,solo,Monthly_40,16,0,0.00,monthly,cancelled,2024-07-26 10:05:23+05:30,2024-08-16 09:27:10+05:30
2473,user_subscription_details::2473,2765,solo,Monthly_40,16,1,0.00,monthly,cancelled,2024-07-26 10:08:24+05:30,2024-08-16 09:27:10+05:30
2474,user_subscription_details::2474,2765,solo,Monthly_40,16,0,0.00,monthly,cancelled,2024-07-26 10:11:58+05:30,2024-08-16 09:27:10+05:30
2475,user_subscription_details::2475,2765,solo,Monthly_40,16,0,0.00,monthly,cancelled,2024-07-26 10:19:19+05:30,2024-08-16 09:27:10+05:30
2476,user_subscription_details::2476,2765,solo,Monthly_40,16,6,0.00,monthly,cancelled,2024-07-26 10:47:21+05:30,2024-08-16 09:27:10+05:30
2477,user_subscription_details::2477,2765,solo,Monthly_40,16,4,0.00,monthly,cancelled,2024-07-26 11:08:03+05:30,2024-08-16 09:27:10+05:30
2478,user_subscription_details::2478,2765,solo,Monthly_40,16,6,0.00,monthly,cancelled,2024-07-26 11:10:23+05:30,2024-08-16 09:27:10+05:30
2479,user_subscription_details::2479,2765,solo,Monthly_40,16,1,0.00,monthly,cancelled,2024-07-26 11:12:01+05:30,2024-08-16 09:27:10+05:30
2480,user_subscription_details::2480,2765,solo,Monthly_40,16,0,0.00,monthly,cancelled,2024-07-26 11:18:41+05:30,2024-08-16 09:27:10+05:30
2481,user_subscription_details::2481,2765,solo,Monthly_40,16,2,0.00,monthly,cancelled,2024-07-26 11:22:50+05:30,2024-08-16 09:27:10+05:30
2482,user_subscription_details::2482,2765,solo,Monthly_40,16,2,0.00,monthly,pending,2024-07-26 11:28:05+05:30,2024-08-16 09:27:10+05:30
2483,user_subscription_details::2483,1390,solo,Monthly,32,8,0.00,monthly,pending,2024-07-27 00:00:04+05:30,2024-08-27 00:00:03+05:30
2484,user_subscription_details::2484,1526,solo,Monthly,64,16,0.00,monthly,pending,2024-07-27 00:00:04+05:30,2024-08-27 00:00:03+05:30
2485,user_subscription_details::2485,1349,solo,Monthly,48,12,0.00,monthly,pending,2024-07-27 00:00:04+05:30,2024-08-27 00:00:03+05:30
2486,user_subscription_details::2486,1555,solo,Monthly,32,8,0.00,monthly,pending,2024-07-27 00:00:04+05:30,2024-08-27 00:00:03+05:30
2487,user_subscription_details::2487,1875,solo,Monthly,32,2,0.00,monthly,pending,2024-07-27 00:00:04+05:30,2024-08-27 00:00:03+05:30
2488,user_subscription_details::2488,2309,solo,Monthly,48,5,0.00,monthly,pending,2024-07-27 00:00:04+05:30,2024-08-27 00:00:03+05:30
2489,user_subscription_details::2489,2307,solo,Monthly,16,0,0.00,monthly,pending,2024-07-27 00:00:05+05:30,2024-08-27 00:00:03+05:30
2490,user_subscription_details::2490,2315,solo,Monthly,32,8,0.00,monthly,pending,2024-07-27 00:00:05+05:30,2024-08-27 00:00:03+05:30
2491,user_subscription_details::2491,2497,solo,Monthly,32,1,0.00,monthly,pending,2024-07-27 00:00:05+05:30,2024-08-29 00:00:03+05:30
2492,user_subscription_details::2492,2321,solo,Monthly,16,4,0.00,monthly,pending,2024-07-27 00:00:05+05:30,2024-08-13 05:26:53+05:30
2493,user_subscription_details::2493,2501,solo,Monthly,32,1,0.00,monthly,pending,2024-07-27 00:00:05+05:30,2024-08-27 00:00:03+05:30
2494,user_subscription_details::2494,1563,solo,Monthly,16,0,0.00,monthly,pending,2024-07-27 18:03:31+05:30,2024-08-27 00:00:03+05:30
2495,user_subscription_details::2495,1533,solo,Monthly_40,16,4,0.00,monthly,pending,2024-07-28 00:00:04+05:30,2024-08-28 00:00:03+05:30
2496,user_subscription_details::2496,1879,solo,Monthly,32,3,0.00,monthly,pending,2024-07-28 00:00:04+05:30,2024-08-28 00:00:03+05:30
2498,user_subscription_details::2498,1558,solo,Monthly,32,5,0.00,monthly,cancelled,2024-07-28 00:00:04+05:30,2026-02-19 02:11:22+05:30
2499,user_subscription_details::2499,1412,solo,Monthly,16,4,0.00,monthly,cancelled,2024-07-28 00:00:04+05:30,2025-07-24 11:44:02+05:30
2500,user_subscription_details::2500,1355,solo,Monthly,32,8,0.00,monthly,pending,2024-07-28 00:00:04+05:30,2024-08-28 00:00:03+05:30
2501,user_subscription_details::2501,1280,solo,Monthly_55,32,14,0.00,monthly,pending,2024-07-28 00:00:05+05:30,2025-11-27 10:32:32+05:30
2502,user_subscription_details::2502,1652,solo,Monthly_40,16,0,0.00,monthly,pending,2024-07-28 00:00:05+05:30,2024-08-28 00:00:03+05:30
2503,user_subscription_details::2503,1878,solo,Monthly,32,0,0.00,monthly,pending,2024-07-28 00:00:05+05:30,2024-08-28 00:00:03+05:30
2504,user_subscription_details::2504,2006,solo,Monthly,32,0,0.00,monthly,pending,2024-07-28 00:00:05+05:30,2024-08-28 00:00:03+05:30
2505,user_subscription_details::2505,2005,solo,Monthly,32,0,0.00,monthly,pending,2024-07-28 00:00:05+05:30,2024-08-28 00:00:03+05:30
2506,user_subscription_details::2506,2178,solo,Monthly,16,0,0.00,monthly,pending,2024-07-28 00:00:05+05:30,2024-08-28 00:00:03+05:30
2507,user_subscription_details::2507,2010,solo,Monthly_40,32,5,0.00,monthly,cancelled,2024-07-28 00:00:05+05:30,2025-12-09 10:11:06+05:30
2508,user_subscription_details::2508,1420,solo,Monthly,16,4,0.00,monthly,pending,2024-07-28 00:00:05+05:30,2024-08-28 00:00:03+05:30
2509,user_subscription_details::2509,2319,solo,Monthly,48,1,0.00,monthly,pending,2024-07-28 00:00:05+05:30,2024-08-28 00:00:04+05:30
2510,user_subscription_details::2510,2317,solo,Monthly,16,1,0.00,monthly,pending,2024-07-28 00:00:05+05:30,2024-08-28 00:00:04+05:30
2511,user_subscription_details::2511,2433,solo,Monthly_40,32,0,0.00,monthly,cancelled,2024-07-28 00:00:05+05:30,2025-07-24 11:44:26+05:30
2512,user_subscription_details::2512,2434,solo,Monthly_40,32,0,0.00,monthly,cancelled,2024-07-28 00:00:05+05:30,2025-07-24 11:44:17+05:30
2513,user_subscription_details::2513,2766,solo,Monthly_40,32,4,0.00,monthly,pending,2024-07-28 10:46:20+05:30,2024-08-28 00:00:04+05:30
2514,user_subscription_details::2514,2767,solo,Monthly_40,32,0,0.00,monthly,pending,2024-07-28 10:49:21+05:30,2024-08-28 00:00:04+05:30
2515,user_subscription_details::2515,1761,solo,Monthly_40,16,4,0.00,monthly,pending,2024-07-28 11:09:42+05:30,2024-08-28 00:00:04+05:30
2516,user_subscription_details::2516,2181,solo,Quarterly,16,4,0.00,monthly,cancelled,2024-07-28 12:17:31+05:30,2025-07-28 12:18:06+05:30
2517,user_subscription_details::2517,1877,solo,Monthly_55,16,0,0.00,monthly,pending,2024-07-29 00:00:04+05:30,2024-09-27 00:00:03+05:30
2518,user_subscription_details::2518,1245,solo,Monthly,80,20,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2519,user_subscription_details::2519,1381,solo,Monthly,48,4,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2520,user_subscription_details::2520,1415,solo,Monthly,32,0,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2521,user_subscription_details::2521,1416,solo,Monthly,32,0,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2522,user_subscription_details::2522,1187,solo,Monthly,32,8,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2523,user_subscription_details::2523,1552,solo,Monthly,32,8,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2524,user_subscription_details::2524,1554,solo,Monthly,32,8,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2525,user_subscription_details::2525,1983,solo,Monthly,16,1,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2526,user_subscription_details::2526,1561,solo,Monthly,48,1,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2527,user_subscription_details::2527,2008,solo,Monthly,16,0,0.00,monthly,pending,2024-07-29 00:00:05+05:30,2024-08-29 00:00:03+05:30
2528,user_subscription_details::2528,2765,solo,Monthly_40,16,4,0.00,monthly,pending,2024-07-29 04:33:03+05:30,2024-08-16 09:27:10+05:30
2529,user_subscription_details::2529,2765,solo,Monthly_40,16,1,0.00,monthly,cancelled,2024-07-29 04:35:04+05:30,2024-08-16 09:27:10+05:30
2530,user_subscription_details::2530,2765,solo,Monthly_40,16,1,0.00,monthly,pending,2024-07-29 04:35:54+05:30,2024-08-16 09:27:10+05:30
2531,user_subscription_details::2531,2765,solo,Monthly_40,16,0,0.00,monthly,pending,2024-07-29 04:51:54+05:30,2024-08-16 09:27:10+05:30
2532,user_subscription_details::2532,2765,solo,Monthly_40,16,2,0.00,monthly,cancelled,2024-07-29 04:53:03+05:30,2024-08-16 09:27:10+05:30
2533,user_subscription_details::2533,2765,solo,Monthly_40,16,0,0.00,monthly,pending,2024-07-29 04:53:56+05:30,2024-08-16 09:27:10+05:30
2534,user_subscription_details::2534,2765,solo,Monthly_40,16,0,0.00,monthly,cancelled,2024-07-29 05:05:03+05:30,2024-08-16 09:27:10+05:30
2535,user_subscription_details::2535,2765,solo,Monthly_40,16,9,0.00,monthly,pending,2024-07-29 05:10:38+05:30,2024-08-16 09:27:10+05:30
2536,user_subscription_details::2536,2765,solo,Monthly_40,16,4,0.00,monthly,cancelled,2024-07-29 05:17:03+05:30,2024-08-16 09:27:10+05:30
2537,user_subscription_details::2537,2765,solo,Monthly_40,16,5,0.00,monthly,pending,2024-07-29 05:36:44+05:30,2024-08-16 09:27:10+05:30
2538,user_subscription_details::2538,2765,solo,Monthly_40,32,8,0.00,monthly,pending,2024-07-29 06:28:23+05:30,2024-08-16 09:27:10+05:30
2539,user_subscription_details::2539,2765,solo,Quarterly,16,7,0.00,monthly,pending,2024-07-29 07:03:36+05:30,2024-08-16 09:27:10+05:30
2540,user_subscription_details::2540,2765,solo,Quarterly,16,5,0.00,monthly,pending,2024-07-29 07:05:37+05:30,2024-08-16 09:27:10+05:30
2541,user_subscription_details::2541,2765,solo,Quarterly,16,4,0.00,monthly,pending,2024-07-29 07:12:17+05:30,2024-08-16 09:27:10+05:30
2542,user_subscription_details::2542,2765,solo,Quarterly,16,2,0.00,monthly,cancelled,2024-07-29 07:14:55+05:30,2024-08-16 09:27:10+05:30
2543,user_subscription_details::2543,2765,solo,Quarterly,16,0,0.00,monthly,cancelled,2024-07-29 07:19:37+05:30,2024-08-16 09:27:10+05:30
2544,user_subscription_details::2544,2765,solo,Quarterly,16,5,0.00,monthly,pending,2024-07-29 07:22:57+05:30,2024-08-16 09:27:10+05:30
2545,user_subscription_details::2545,2765,solo,Quarterly,16,0,0.00,monthly,pending,2024-07-29 07:35:53+05:30,2024-08-16 09:27:10+05:30
2546,user_subscription_details::2546,2765,solo,Monthly_40,16,5,0.00,monthly,pending,2024-07-29 08:47:47+05:30,2024-08-16 09:27:10+05:30
2547,user_subscription_details::2547,2765,solo,Quarterly,16,0,0.00,monthly,cancelled,2024-07-29 08:52:26+05:30,2024-08-16 09:27:10+05:30
2548,user_subscription_details::2548,2765,solo,Quarterly,16,4,0.00,monthly,pending,2024-07-29 08:54:16+05:30,2024-08-16 09:27:10+05:30
2549,user_subscription_details::2549,2765,solo,Quarterly,16,3,0.00,monthly,pending,2024-07-29 08:56:24+05:30,2024-08-16 09:27:10+05:30
2550,user_subscription_details::2550,2765,solo,Quarterly,16,3,0.00,monthly,pending,2024-07-29 09:06:22+05:30,2024-08-16 09:27:10+05:30
2551,user_subscription_details::2551,2765,solo,Quarterly,16,2,0.00,monthly,pending,2024-07-29 09:11:40+05:30,2024-08-16 09:27:10+05:30
2552,user_subscription_details::2552,2751,solo,Monthly_40,32,1,0.00,monthly,pending,2024-07-29 09:18:55+05:30,2024-08-29 00:00:03+05:30
2553,user_subscription_details::2553,2765,solo,Monthly,16,4,0.00,monthly,pending,2024-07-29 09:31:21+05:30,2024-08-16 09:27:10+05:30
2554,user_subscription_details::2554,2764,solo,Monthly_40,32,1,0.00,monthly,pending,2024-07-29 09:38:09+05:30,2024-09-26 00:00:02+05:30
2555,user_subscription_details::2555,2765,solo,Monthly,16,0,0.00,monthly,cancelled,2024-07-29 09:52:28+05:30,2024-08-16 09:27:10+05:30
2556,user_subscription_details::2556,2765,solo,Monthly,16,4,0.00,monthly,pending,2024-07-29 09:55:30+05:30,2024-08-16 09:27:10+05:30
2557,user_subscription_details::2557,2765,solo,Monthly,16,2,0.00,monthly,pending,2024-07-29 10:03:54+05:30,2024-08-16 09:27:10+05:30
2558,user_subscription_details::2558,2765,solo,Quarterly,16,1,0.00,monthly,pending,2024-07-29 10:45:29+05:30,2024-08-16 09:27:10+05:30
2559,user_subscription_details::2559,2765,solo,Monthly,16,0,0.00,monthly,cancelled,2024-07-29 11:18:55+05:30,2024-08-16 09:27:10+05:30
2560,user_subscription_details::2560,2765,solo,Monthly,16,0,0.00,monthly,cancelled,2024-07-29 11:22:32+05:30,2024-08-16 09:27:10+05:30
2561,user_subscription_details::2561,2765,solo,Monthly,16,4,0.00,monthly,pending,2024-07-29 11:39:48+05:30,2024-08-16 09:27:10+05:30
2562,user_subscription_details::2562,2765,solo,Quarterly,16,4,0.00,monthly,pending,2024-07-29 11:46:37+05:30,2024-08-16 09:27:10+05:30
2563,user_subscription_details::2563,2765,solo,Quarterly,16,3,0.00,monthly,pending,2024-07-29 11:46:37+05:30,2024-08-16 09:27:10+05:30
2564,user_subscription_details::2564,2765,solo,Quarterly,16,4,0.00,monthly,cancelled,2024-07-29 11:56:13+05:30,2024-08-16 09:27:10+05:30
2565,user_subscription_details::2565,2765,solo,Quarterly,16,1,0.00,monthly,cancelled,2024-07-29 12:01:39+05:30,2024-08-16 09:27:10+05:30
2566,user_subscription_details::2566,2774,solo,Monthly_40,16,0,0.00,monthly,pending,2024-07-29 15:55:46+05:30,2024-08-30 00:00:11+05:30
2567,user_subscription_details::2567,2773,solo,Monthly_40,16,0,0.00,monthly,pending,2024-07-29 15:56:05+05:30,2024-08-30 00:00:11+05:30
2568,user_subscription_details::2568,2776,solo,Monthly_40,16,0,0.00,monthly,pending,2024-07-29 17:06:02+05:30,2024-08-29 00:00:03+05:30
2569,user_subscription_details::2569,2775,solo,Monthly,16,0,0.00,monthly,pending,2024-07-29 17:10:02+05:30,2024-08-29 00:00:03+05:30
2570,user_subscription_details::2570,1539,solo,Monthly,32,1,0.00,monthly,pending,2024-07-30 00:00:05+05:30,2024-08-30 00:00:11+05:30
2571,user_subscription_details::2571,1758,solo,Monthly,32,0,0.00,monthly,pending,2024-07-30 00:00:05+05:30,2024-08-29 00:00:03+05:30
2572,user_subscription_details::2572,1639,solo,Monthly_40,16,4,0.00,monthly,cancelled,2024-07-30 00:00:05+05:30,2024-11-05 08:38:24+05:30
2573,user_subscription_details::2573,2186,solo,Monthly,32,0,0.00,monthly,pending,2024-07-30 00:00:05+05:30,2024-08-30 00:00:11+05:30
2574,user_subscription_details::2574,1206,solo,Monthly_40,80,20,0.00,monthly,pending,2024-07-30 00:00:05+05:30,2024-08-30 00:00:11+05:30
2575,user_subscription_details::2575,2273,solo,Monthly,16,0,0.00,monthly,pending,2024-07-30 00:00:05+05:30,2024-08-30 00:00:11+05:30
2576,user_subscription_details::2576,2342,solo,Monthly_55,32,0,0.00,monthly,pending,2024-07-30 00:00:05+05:30,2024-08-30 00:00:11+05:30
